date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:57:13	45456/45456	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:13%20GMT	https://www.bancopatagonia.com.ar/pyme/financiacion/alternativas-de-financiacion.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/financiacion/alternativas-de-financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:14	50374/50374	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:14%20GMT	https://www.bancopatagonia.com.ar/pyme/seguros/protege-tus-bienes/integral-comercio.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/seguros/protege-tus-bienes/integral-comercio.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:15	50057/50057	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:15%20GMT	https://www.bancopatagonia.com.ar/pyme/inversiones/plazo-fijo.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/inversiones/plazo-fijo.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:16	79745/79745	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:16%20GMT	https://www.bancopatagonia.com.ar/pyme/inversiones/fondos-comunes-de-inversion.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:17	46881/46881	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:17%20GMT	https://www.bancopatagonia.com.ar/pyme/inversiones/fidecomisos-financieros.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/inversiones/fidecomisos-financieros.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:18	45845/45845	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:18%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/recaudaciones.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/servicios/recaudaciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:19	45251/45251	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:19%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/pagos.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/servicios/pagos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:20	47140/47140	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:20%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/tarjetas-comerciales.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/servicios/tarjetas-comerciales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:21	50628/50628	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:20%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/comercios-patagonia.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/servicios/comercios-patagonia.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:22	45780/45780	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:22%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/pago-de-servicios.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/servicios/pago-de-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:23	44501/44501	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:23%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/interbanking.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/servicios/interbanking.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:24	59579/59579	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:24%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/interfacturas.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/servicios/interfacturas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:25	46537/46537	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:25%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/pagos-afip.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/servicios/pagos-afip.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:26	46145/46145	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:26%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/wapa.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/pyme/servicios/wapa.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:27	46879/46879	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:27%20GMT	https://www.bancopatagonia.com.ar/agro/convenios/acuerdos-y-beneficios.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/convenios/acuerdos-y-beneficios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:28	73482/73482	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:27%20GMT	https://www.bancopatagonia.com.ar/agro/financiacion/maquinaria-agricola.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/financiacion/maquinaria-agricola.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:29	54273/54273	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:29%20GMT	https://www.bancopatagonia.com.ar/agro/seguros/campo.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/seguros/campo.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:30	46585/46585	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:30%20GMT	https://www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-usuarios.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-usuarios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:31	46451/46451	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:31%20GMT	https://www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-comercios.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-comercios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:32	64391/64391	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:32%20GMT	https://www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/acuerdo-tasa-0.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/acuerdo-tasa-0.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:33	45415/45415	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:33%20GMT	https://www.bancopatagonia.com.ar/agro/cuenta-agro/cuenta-agro.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/cuenta-agro/cuenta-agro.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:34	49348/49348	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:34%20GMT	https://www.bancopatagonia.com.ar/agro/insumos/index.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/insumos/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:35	46343/46343	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:34%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/convenios-de-financiacion.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/financiacion/convenios-de-financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:36	79374/79374	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:36%20GMT	https://www.bancopatagonia.com.ar/agro/inversiones/fondos-comunes-de-inversion.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:37	45957/45957	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:37%20GMT	https://www.bancopatagonia.com.ar/agro/inversiones/fidecomisos-financieros.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/inversiones/fidecomisos-financieros.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:38	49686/49686	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:38%20GMT	https://www.bancopatagonia.com.ar/agro/inversiones/plazos-fijos.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/inversiones/plazos-fijos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:39	46431/46431	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:39%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/solicitud-electronica.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/comercio-exterior/solicitud-electronica.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:40	47119/47119	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:40%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/productos.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/comercio-exterior/productos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:41	47609/47609	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:41%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/otros-servicios.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/comercio-exterior/otros-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:42	49633/49633	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:42%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/herramientas-para-exportar.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/comercio-exterior/herramientas-para-exportar.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:43	90952/90952	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:43%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/marco-regulatorio/normas-y-regulaciones.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/agro/comercio-exterior/marco-regulatorio/normas-y-regulaciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:44	64350/64350	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:44%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-sueldo/servicios.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/patagonia-sueldo/servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:45	45334/45334	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:45%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-sueldo/preguntas-frecuentes.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/patagonia-sueldo/preguntas-frecuentes.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:46	58619/58619	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:46%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-sueldo/guia-implementacion.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/patagonia-sueldo/guia-implementacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:47	45854/45854	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:47%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/solicitud-electronica.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/comercio-exterior/solicitud-electronica.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:48	46665/46665	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:48%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/productos.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/comercio-exterior/productos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:49	47044/47044	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:49%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/otros-servicios.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/comercio-exterior/otros-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:50	48883/48883	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:50%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/herramientas-para-exportar.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/comercio-exterior/herramientas-para-exportar.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:51	88870/88870	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:51%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/marco-regulatorio/normas-y-regulaciones.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/comercio-exterior/marco-regulatorio/normas-y-regulaciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:52	48117/48117	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:52%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/patagonia-leasing.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/financiacion/patagonia-leasing.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:53	45878/45878	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:53%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/mercado-capitales.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/financiacion/mercado-capitales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:54	44708/44708	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:54%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/alternativas-de-financiacion.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/financiacion/alternativas-de-financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:55	78876/78876	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:55%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/fondos-comunes-de-inversion.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:56	44241/44241	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:56%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/compra-venta-titulos-acciones.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/inversiones/compra-venta-titulos-acciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:57	43841/43841	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:57%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/custodia-de-titulos.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/inversiones/custodia-de-titulos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:58	45685/45685	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:58%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/fidecomisos-financieros.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/inversiones/fidecomisos-financieros.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:57:59	49180/49180	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:57:59%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/plazos-fijos.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/inversiones/plazos-fijos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:00	47069/47069	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:00%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-movil-empresas.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/patagonia-movil-empresas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:01	44595/44595	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:01%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/pagos.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/servicios/pagos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:02	45189/45189	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:02%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/recaudaciones.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/servicios/recaudaciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:03	44945/44945	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:03%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/pago-de-servicios.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/servicios/pago-de-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:04	43848/43848	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:04%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/interbanking.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/servicios/interbanking.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:05	58909/58909	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:05%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/interfacturas.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/servicios/interfacturas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:06	46605/46605	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:06%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/tarjetas-comerciales.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/servicios/tarjetas-comerciales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:07	50903/50903	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:07%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/centro-atencion-empresas.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/empresas/servicios/centro-atencion-empresas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:08	77110/77110	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:08%20GMT	https://www.bancopatagonia.com.ar/sector-publico/inversiones/fondos-comunes-de-inversion.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/sector-publico/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:09	43260/43260	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:09%20GMT	https://www.bancopatagonia.com.ar/sector-publico/inversiones/plazo-fijo.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/sector-publico/inversiones/plazo-fijo.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:10	44743/44743	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:10%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-recaudacion.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-recaudacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:11	43228/43228	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:11%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-pagos.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-pagos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:12	42539/42539	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:12%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicios-para-personal.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/sector-publico/servicios/servicios-para-personal.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:13	43100/43100	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:13%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/financiacion.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/sector-publico/servicios/financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:14	43128/43128	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:14%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/otros-servicios.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/sector-publico/servicios/otros-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:15	45096/45096	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:15%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/relacion-institucional.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/sector-publico/programa-universidades/relacion-institucional.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:16	45269/45269	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:16%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/docentes-yno-docentes.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/sector-publico/programa-universidades/docentes-yno-docentes.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:17	41941/41941	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:17%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/alumnos.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/sector-publico/programa-universidades/alumnos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:18	43277/43277	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:18%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/graduados.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/sector-publico/programa-universidades/graduados.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
23:58:19	43512/43512	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Jun%202024%2002:58:19%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/historia.php	/home/william/Escritorio/Redes%20de%20Computadora/Unidad%207/websites/BancoPatagoniaClone/www.bancopatagonia.com.ar/institucional/banco-patagonia/historia.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
